combo_name,combo_size,families,strategies,strategy_ids,production_eligible,preferred_eligible,acceptance_reason,preferred_reason,evaluated_runs,passing_runs,pairs_tested,passing_pairs,two_leg_pairs_tested,two_leg_execution_input_pairs,two_leg_passing_pairs,required_cost_buckets,required_backtest_mode,required_two_leg_inputs,total_trades,median_profit_factor,median_sharpe,worst_drawdown
combo_4way_257,4,composite;copula;hybrid;ml,Composite Quant Score;Copula Risk Filter;ZScore + ECM;Feature Importance Model,18;29;2;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_4way_258,4,composite;copula;hybrid;portfolio,Composite Quant Score;Copula Risk Filter;ZScore + ECM;Pair Ranking Strategy,18;29;2;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_4way_265,4,composite;copula;ml;portfolio,Composite Quant Score;Copula Risk Filter;Feature Importance Model;Pair Ranking Strategy,18;29;31;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_4way_272,4,composite;ecm;hybrid;ml,Composite Quant Score;Pure ECM;ZScore + ECM;Feature Importance Model,18;8;2;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_4way_273,4,composite;ecm;hybrid;portfolio,Composite Quant Score;Pure ECM;ZScore + ECM;Pair Ranking Strategy,18;8;2;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_4way_280,4,composite;ecm;ml;portfolio,Composite Quant Score;Pure ECM;Feature Importance Model;Pair Ranking Strategy,18;8;31;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_4way_290,4,composite;hybrid;ml;portfolio,Composite Quant Score;ZScore + ECM;Feature Importance Model;Pair Ranking Strategy,18;2;31;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_4way_307,4,copula;ecm;hybrid;ml,Copula Risk Filter;Pure ECM;ZScore + ECM;Feature Importance Model,29;8;2;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_4way_308,4,copula;ecm;hybrid;portfolio,Copula Risk Filter;Pure ECM;ZScore + ECM;Pair Ranking Strategy,29;8;2;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_4way_315,4,copula;ecm;ml;portfolio,Copula Risk Filter;Pure ECM;Feature Importance Model;Pair Ranking Strategy,29;8;31;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_4way_325,4,copula;hybrid;ml;portfolio,Copula Risk Filter;ZScore + ECM;Feature Importance Model;Pair Ranking Strategy,29;2;31;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_4way_345,4,ecm;hybrid;ml;portfolio,Pure ECM;ZScore + ECM;Feature Importance Model;Pair Ranking Strategy,8;2;31;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_4way_270,4,composite;copula;regime;zscore,Composite Quant Score;Copula Risk Filter;KMeans Regime Model;Classic ZScore Mean Reversion,18;29;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.2575112374854235
combo_4way_285,4,composite;ecm;regime;zscore,Composite Quant Score;Pure ECM;KMeans Regime Model;Classic ZScore Mean Reversion,18;8;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.2575112374854235
combo_4way_295,4,composite;hybrid;regime;zscore,Composite Quant Score;ZScore + ECM;KMeans Regime Model;Classic ZScore Mean Reversion,18;2;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.2575112374854235
combo_4way_304,4,composite;ml;regime;zscore,Composite Quant Score;Feature Importance Model;KMeans Regime Model;Classic ZScore Mean Reversion,18;31;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.2575112374854235
combo_4way_305,4,composite;portfolio;regime;zscore,Composite Quant Score;Pair Ranking Strategy;KMeans Regime Model;Classic ZScore Mean Reversion,18;25;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.2575112374854235
combo_4way_320,4,copula;ecm;regime;zscore,Copula Risk Filter;Pure ECM;KMeans Regime Model;Classic ZScore Mean Reversion,29;8;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.2575112374854235
combo_4way_330,4,copula;hybrid;regime;zscore,Copula Risk Filter;ZScore + ECM;KMeans Regime Model;Classic ZScore Mean Reversion,29;2;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.2575112374854235
combo_4way_339,4,copula;ml;regime;zscore,Copula Risk Filter;Feature Importance Model;KMeans Regime Model;Classic ZScore Mean Reversion,29;31;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.2575112374854235
combo_4way_340,4,copula;portfolio;regime;zscore,Copula Risk Filter;Pair Ranking Strategy;KMeans Regime Model;Classic ZScore Mean Reversion,29;25;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.2575112374854235
combo_4way_350,4,ecm;hybrid;regime;zscore,Pure ECM;ZScore + ECM;KMeans Regime Model;Classic ZScore Mean Reversion,8;2;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.2575112374854235
combo_4way_359,4,ecm;ml;regime;zscore,Pure ECM;Feature Importance Model;KMeans Regime Model;Classic ZScore Mean Reversion,8;31;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.2575112374854235
combo_4way_360,4,ecm;portfolio;regime;zscore,Pure ECM;Pair Ranking Strategy;KMeans Regime Model;Classic ZScore Mean Reversion,8;25;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.2575112374854235
combo_4way_369,4,hybrid;ml;regime;zscore,ZScore + ECM;Feature Importance Model;KMeans Regime Model;Classic ZScore Mean Reversion,2;31;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.2575112374854235
combo_4way_370,4,hybrid;portfolio;regime;zscore,ZScore + ECM;Pair Ranking Strategy;KMeans Regime Model;Classic ZScore Mean Reversion,2;25;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.2575112374854235
combo_4way_375,4,ml;portfolio;regime;zscore,Feature Importance Model;Pair Ranking Strategy;KMeans Regime Model;Classic ZScore Mean Reversion,31;25;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.2575112374854235
combo_4way_171,4,adaptive;composite;copula;regime,Dynamic Threshold Model;Composite Quant Score;Copula Risk Filter;KMeans Regime Model,20;18;29;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.26875228106983406
combo_4way_177,4,adaptive;composite;ecm;regime,Dynamic Threshold Model;Composite Quant Score;Pure ECM;KMeans Regime Model,20;18;8;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.26875228106983406
combo_4way_182,4,adaptive;composite;hybrid;regime,Dynamic Threshold Model;Composite Quant Score;ZScore + ECM;KMeans Regime Model,20;18;2;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.26875228106983406
combo_4way_189,4,adaptive;composite;ml;regime,Dynamic Threshold Model;Composite Quant Score;Feature Importance Model;KMeans Regime Model,20;18;31;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.26875228106983406
combo_4way_191,4,adaptive;composite;portfolio;regime,Dynamic Threshold Model;Composite Quant Score;Pair Ranking Strategy;KMeans Regime Model,20;18;25;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.26875228106983406
combo_4way_198,4,adaptive;copula;ecm;regime,Dynamic Threshold Model;Copula Risk Filter;Pure ECM;KMeans Regime Model,20;29;8;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.26875228106983406
combo_4way_203,4,adaptive;copula;hybrid;regime,Dynamic Threshold Model;Copula Risk Filter;ZScore + ECM;KMeans Regime Model,20;29;2;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.26875228106983406
combo_4way_210,4,adaptive;copula;ml;regime,Dynamic Threshold Model;Copula Risk Filter;Feature Importance Model;KMeans Regime Model,20;29;31;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.26875228106983406
combo_4way_212,4,adaptive;copula;portfolio;regime,Dynamic Threshold Model;Copula Risk Filter;Pair Ranking Strategy;KMeans Regime Model,20;29;25;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.26875228106983406
combo_4way_218,4,adaptive;ecm;hybrid;regime,Dynamic Threshold Model;Pure ECM;ZScore + ECM;KMeans Regime Model,20;8;2;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.26875228106983406
combo_4way_225,4,adaptive;ecm;ml;regime,Dynamic Threshold Model;Pure ECM;Feature Importance Model;KMeans Regime Model,20;8;31;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.26875228106983406
combo_4way_227,4,adaptive;ecm;portfolio;regime,Dynamic Threshold Model;Pure ECM;Pair Ranking Strategy;KMeans Regime Model,20;8;25;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.26875228106983406
combo_4way_235,4,adaptive;hybrid;ml;regime,Dynamic Threshold Model;ZScore + ECM;Feature Importance Model;KMeans Regime Model,20;2;31;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.26875228106983406
combo_4way_237,4,adaptive;hybrid;portfolio;regime,Dynamic Threshold Model;ZScore + ECM;Pair Ranking Strategy;KMeans Regime Model,20;2;25;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.26875228106983406
combo_4way_246,4,adaptive;ml;portfolio;regime,Dynamic Threshold Model;Feature Importance Model;Pair Ranking Strategy;KMeans Regime Model,20;31;25;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.0,-0.18958066878304514,0.26875228106983406
combo_3way_102,3,composite;mean_reversion;regime,Composite Quant Score;Hurst Filter;KMeans Regime Model,18;12;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,60,0.0,-0.18958066878304514,0.25198594387995527
combo_3way_123,3,copula;mean_reversion;regime,Copula Risk Filter;Hurst Filter;KMeans Regime Model,29;12;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,60,0.0,-0.18958066878304514,0.25198594387995527
combo_3way_138,3,ecm;mean_reversion;regime,Pure ECM;Hurst Filter;KMeans Regime Model,8;12;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,60,0.0,-0.18958066878304514,0.25198594387995527
combo_3way_148,3,hybrid;mean_reversion;regime,ZScore + ECM;Hurst Filter;KMeans Regime Model,2;12;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,60,0.0,-0.18958066878304514,0.25198594387995527
combo_3way_157,3,mean_reversion;ml;regime,Hurst Filter;Feature Importance Model;KMeans Regime Model,12;31;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,60,0.0,-0.18958066878304514,0.25198594387995527
combo_3way_159,3,mean_reversion;portfolio;regime,Hurst Filter;Pair Ranking Strategy;KMeans Regime Model,12;25;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,60,0.0,-0.18958066878304514,0.25198594387995527
combo_2way_16,2,composite;regime,Composite Quant Score;KMeans Regime Model,18;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,44,0.0,-0.18958066878304514,0.25198594387995527
combo_2way_23,2,copula;regime,Copula Risk Filter;KMeans Regime Model,29;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,44,0.0,-0.18958066878304514,0.25198594387995527
combo_2way_29,2,ecm;regime,Pure ECM;KMeans Regime Model,8;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,44,0.0,-0.18958066878304514,0.25198594387995527
combo_2way_34,2,hybrid;regime,ZScore + ECM;KMeans Regime Model,2;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,44,0.0,-0.18958066878304514,0.25198594387995527
combo_2way_41,2,ml;regime,Feature Importance Model;KMeans Regime Model,31;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,44,0.0,-0.18958066878304514,0.25198594387995527
combo_2way_43,2,portfolio;regime,Pair Ranking Strategy;KMeans Regime Model,25;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,44,0.0,-0.18958066878304514,0.25198594387995527
combo_4way_172,4,adaptive;composite;copula;zscore,Dynamic Threshold Model;Composite Quant Score;Copula Risk Filter;Classic ZScore Mean Reversion,20;18;29;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.0,-0.5299254807978149,0.26875228106983406
combo_4way_178,4,adaptive;composite;ecm;zscore,Dynamic Threshold Model;Composite Quant Score;Pure ECM;Classic ZScore Mean Reversion,20;18;8;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.0,-0.5299254807978149,0.26875228106983406
